Id	geneSymbol	iEF_emptyrep1	iEF_emptyrep2	iEF_EFrep1	iEF_EFrep2	iEF_EE4rep1	iEF_EE4rep2	norm.iEF_emptyrep1	norm.iEF_emptyrep2	norm.iEF_EFrep1	norm.iEF_EFrep2	norm.iEF_EE4rep1	norm.iEF_EE4rep2	baseMean	iEF_empty	iEF_EF	iEF_EE4	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
AHDC1	NA	2	2	1	1	0	1	2	2	1	1	0	1	1.17	2	1	0	-2.026	-1.019	0.726246380428798	1	0	5.2382	2.6611	2.6611	TRUE	NA
AHI1	NA	0	0	1	0	1	0	0	0	1	0	1	0	0.32	0	0	0	1.055	0.077	0.96509631675598	1	0	0.0068	0.0069	0.0069	TRUE	NA
AHNAK	NA	25	43	10	6	13	7	26	46	10	5	13	7	17.78	36	8	10	1.323	0.403	0.519466610556822	1	0.1793	0.0525	0.0758	0.0758	TRUE	NA
AHNAK2	NA	1	0	0	0	2	0	1	0	0	0	2	0	0.5	0	0	1	4.384	2.132	0.253800498078791	1	0	0.119	0.1254	0.1254	TRUE	NA
AHR	NA	1	1	1	1	4	1	1	1	1	1	4	1	1.48	1	1	2	2.355	1.236	0.611151451020022	1	0	4.8408	2.1101	2.1101	TRUE	NA
AHSA1	NA	0	2	4	2	3	2	0	2	4	2	3	2	2.11	1	3	2	-1.149	-0.201	0.915507399937149	1	0	1.9091	1.3602	1.3602	TRUE	NA
AHSA2P	NA	0	0	1	0	1	0	0	0	1	0	1	0	0.32	0	0	0	1.055	0.077	0.96509631675598	1	0	0.0068	0.0069	0.0069	TRUE	NA
AIDA	NA	1	2	0	2	3	1	1	2	0	2	3	1	1.48	2	1	2	3.237	1.695	0.540050607475526	1	0	4.8227	2.7958	2.7958	TRUE	NA
AIFM1	NA	1	0	0	3	1	1	1	0	0	3	1	1	0.95	0	2	1	-1.215	-0.281	0.9203583934303	1	0	3.5578	2.913	2.913	TRUE	NA
AIMP1	NA	0	0	0	2	1	0	0	0	0	2	1	0	0.46	0	1	0	-1.817	-0.862	0.622321639677911	1	0	0.0678	0.0708	0.0708	TRUE	NA
AIP	NA	1	0	1	0	1	1	1	0	1	0	1	1	0.66	0	0	1	2.228	1.156	0.567847815117613	1	0	0.6906	0.6539	0.6539	TRUE	NA
AJUBA	NA	0	2	0	1	0	0	0	2	0	1	0	0	0.51	1	0	0	-2.238	-1.162	0.552903864711838	1	0	0.121	0.1275	0.1275	TRUE	NA
AK2	NA	2	1	3	4	1	0	2	1	3	4	1	0	1.76	2	4	0	-7.385	-2.885	0.235686006639929	1	0	3.1524	1.8133	1.8133	TRUE	NA
AK3	NA	1	3	1	1	1	4	1	3	1	1	1	4	1.83	2	1	2	2.206	1.141	0.59303681335488	1	0	2.8366	1.4415	1.4415	TRUE	NA
AK7	NA	0	0	1	1	0	0	0	0	1	1	0	0	0.31	0	1	0	-5.124	-2.357	0.182919441263206	1	0	0.0049	0.005	0.005	TRUE	NA
AKAP1	NA	0	0	1	1	1	1	0	0	1	1	1	1	0.63	0	1	1	1.061	0.085	0.961571314416511	1	0	0.5351	0.5093	0.5093	TRUE	NA
AKAP11	NA	1	1	1	2	3	1	1	1	1	2	3	1	1.47	1	2	2	1.357	0.44	0.853546608739256	1	0	4.9249	2.144	2.144	TRUE	NA
AKAP12	NA	8	10	2	1	1	0	8	11	2	1	1	0	3.81	10	2	0	-2.818	-1.495	0.430584549150188	1	0	0.5659	0.4589	0.4589	TRUE	NA
AKAP13	NA	0	4	0	3	6	3	0	4	0	3	6	3	2.63	2	2	4	7.853	2.973	0.147163981118328	1	0	1.1694	1.4027	1.4027	TRUE	NA
AKAP7	NA	0	1	0	1	0	0	0	1	0	1	0	0	0.33	0	0	0	-2.343	-1.228	0.521334797777089	1	0	0.0073	0.0073	0.0073	TRUE	NA
AKAP8	NA	1	0	0	2	2	1	1	0	0	2	2	1	0.96	0	1	2	1.52	0.605	0.82942891628561	1	0	3.7257	2.9587	2.9587	TRUE	NA
AKAP8L	NA	1	1	0	2	2	0	1	1	0	2	2	0	0.98	1	1	1	1.09	0.124	0.966925102728757	1	0	3.897	3.2824	3.2824	TRUE	NA
AKAP9	NA	4	3	4	5	5	1	4	3	4	4	5	1	3.6	4	4	3	-1.576	-0.656	0.602639118369208	1	0	0.6278	0.4712	0.4712	TRUE	NA
AKIP1	NA	0	0	0	1	1	0	0	0	0	1	1	0	0.31	0	0	0	1.061	0.086	0.966515111192824	1	0	0.0056	0.0056	0.0056	TRUE	NA
AKIRIN1	NA	3	1	1	1	1	2	3	1	1	1	1	2	1.5	2	1	2	1.622	0.698	0.777140599472382	1	0	4.7554	2.0942	2.0942	TRUE	NA
AKIRIN2	NA	4	0	2	2	0	1	4	0	2	2	0	1	1.47	2	2	0	-3.49	-1.803	0.571863940230401	1	0	4.8782	3.7555	3.7555	TRUE	NA
AKNA	NA	0	0	2	1	0	0	0	0	2	1	0	0	0.47	0	2	0	-7.54	-2.915	0.0895231019932765	1	0	0.0718	0.0745	0.0745	TRUE	NA
AKR1A1	NA	2	4	1	0	3	2	2	4	1	0	3	2	2.04	3	0	2	5.327	2.413	0.288555841979542	1	0	2.0737	1.3296	1.3296	TRUE	NA
AKR1B1	NA	4	2	1	0	1	1	4	2	1	0	1	1	1.54	3	0	1	2.351	1.233	0.658685237321709	1	0	4.5035	2.3745	2.3745	TRUE	NA
AKR1C3	NA	2	1	1	5	2	1	2	1	1	4	2	1	1.92	2	2	2	-1.799	-0.847	0.673386360191293	1	0	2.4456	1.438	1.438	TRUE	NA
AKR7A2	NA	1	0	0	2	0	0	1	0	0	2	0	0	0.47	0	1	0	-4.892	-2.29	0.210184959289376	1	0	0.0774	0.0813	0.0813	TRUE	NA
AKT1	NA	2	1	3	3	0	2	2	1	3	3	0	2	1.77	2	3	1	-3.307	-1.726	0.464451697957113	1	0	3.1051	1.9293	1.9293	TRUE	NA
AKT1S1	NA	0	1	1	0	0	0	0	1	1	0	0	0	0.34	0	0	0	-2.562	-1.357	0.505685105096702	1	0	0.0089	0.0089	0.0089	TRUE	NA
AKT2	NA	1	2	1	1	1	0	1	2	1	1	1	0	1	2	1	0	-1.944	-0.959	0.731584876709735	1	0	4.1231	2.3078	2.3078	TRUE	NA
AKT3	NA	0	1	3	0	0	1	0	1	3	0	0	1	0.82	0	2	0	-3.587	-1.843	0.513634771547582	1	0	2.1098	2.6235	2.6235	TRUE	NA
ALAS1	NA	0	0	0	0	0	2	0	0	0	0	0	2	0.32	0	0	1	5.057	2.338	0.196205987311535	1	0	0.0067	0.0067	0.0067	TRUE	NA
ALCAM	NA	3	0	2	1	3	0	3	0	2	1	3	0	1.48	2	2	2	-1.833	-0.874	0.768561580273517	1	0	4.824	3.2684	3.2684	TRUE	NA
ALDH16A1	NA	0	0	0	0	2	0	0	0	0	0	2	0	0.33	0	0	1	5.056	2.338	0.196427816567761	1	0	0.0077	0.0077	0.0077	TRUE	NA
ALDH18A1	NA	3	2	0	1	2	1	3	2	0	1	2	1	1.52	2	0	2	3.283	1.715	0.538332815978972	1	0	4.622	2.4322	2.4322	TRUE	NA
ALDH1A1	NA	0	0	0	0	1	1	0	0	0	0	1	1	0.33	0	0	1	5.768	2.528	0.15348994881283	1	0	0.0072	0.0072	0.0072	TRUE	NA
ALDH1B1	NA	2	0	0	1	0	0	2	0	0	1	0	0	0.5	1	0	0	-2.553	-1.352	0.50942068504114	1	0	0.1092	0.1169	0.1169	TRUE	NA
ALDH2	NA	1	1	0	0	0	0	1	1	0	0	0	0	0.35	1	0	0	1	0	1	1	0	0.0118	0.0119	0.0119	TRUE	NA
ALDH3A2	NA	2	1	1	1	0	0	2	1	1	1	0	0	0.83	2	1	0	-5.134	-2.36	0.371446064872838	1	0	2.3136	1.8492	1.8492	TRUE	NA
ALDH7A1	NA	1	0	1	1	2	0	1	0	1	1	2	0	0.81	0	1	1	-1.409	-0.494	0.838305171262736	1	0	2.0613	1.7038	1.7038	TRUE	NA
ALDH9A1	NA	1	1	1	2	2	2	1	1	1	2	2	2	1.46	1	2	2	1.463	0.549	0.81446626603588	1	0	4.9426	2.0356	2.0356	TRUE	NA
ALG1	NA	1	0	0	0	0	1	1	0	0	0	0	1	0.34	0	0	0	2.884	1.528	0.454873197435634	1	0	0.0086	0.0087	0.0087	TRUE	NA
ALG11	NA	0	0	1	1	0	0	0	0	1	1	0	0	0.31	0	1	0	-5.124	-2.357	0.182919441263206	1	0	0.0049	0.005	0.005	TRUE	NA
ALG12	NA	0	0	2	1	0	0	0	0	2	1	0	0	0.47	0	2	0	-7.54	-2.915	0.0895231019932765	1	0	0.0718	0.0745	0.0745	TRUE	NA
ALG3	NA	0	0	1	0	2	0	0	0	1	0	2	0	0.49	0	0	1	1.826	0.869	0.597238572925931	1	0	0.0971	0.1013	0.1013	TRUE	NA
ALG5	NA	0	0	3	0	0	0	0	0	3	0	0	0	0.48	0	2	0	-6.24	-2.642	0.136303878491856	1	0	0.0825	0.0882	0.0882	TRUE	NA
ALG6	NA	0	1	0	0	1	0	0	1	0	0	1	0	0.34	0	0	0	2.884	1.528	0.455022121886691	1	0	0.0099	0.01	0.01	TRUE	NA
ALG8	NA	1	0	3	2	0	1	1	0	3	2	0	1	1.11	0	2	0	-4.47	-2.16	0.480895551816078	1	0	4.9372	3.374	3.374	TRUE	NA
ALG9	NA	0	0	0	0	1	1	0	0	0	0	1	1	0.33	0	0	1	5.768	2.528	0.15348994881283	1	0	0.0072	0.0072	0.0072	TRUE	NA
ALKBH1	NA	2	0	0	0	0	1	2	0	0	0	0	1	0.51	1	0	0	2.874	1.523	0.458922934800811	1	0	0.1285	0.1393	0.1393	TRUE	NA
ALKBH2	NA	1	0	1	1	0	1	1	0	1	1	0	1	0.64	0	1	0	-1.884	-0.914	0.658185656426968	1	0	0.5899	0.5525	0.5525	TRUE	NA
ALKBH4	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
ALKBH5	NA	3	0	2	2	2	6	3	0	2	2	2	6	2.44	2	2	4	2.248	1.168	0.515663239788107	1	0	1.3771	1.1837	1.1837	TRUE	NA
ALKBH7	NA	0	0	0	1	1	0	0	0	0	1	1	0	0.31	0	0	0	1.061	0.086	0.966515111192824	1	0	0.0056	0.0056	0.0056	TRUE	NA
ALKBH8	NA	1	0	0	0	1	1	1	0	0	0	1	1	0.5	0	0	1	5.625	2.492	0.176124187101652	1	0	0.1137	0.1166	0.1166	TRUE	NA
ALMS1	NA	1	1	0	4	3	2	1	1	0	4	3	2	1.77	1	2	2	1.988	0.991	0.673513525642834	1	0	3.1446	2.1187	2.1187	TRUE	NA
ALS2	NA	1	1	4	0	0	0	1	1	4	0	0	0	0.99	1	2	0	-6.707	-2.746	0.423972294802671	1	0	3.9768	4.2447	4.2447	TRUE	NA
ALX4	NA	2	0	3	2	0	4	2	0	3	2	0	4	1.77	1	2	2	-1.116	-0.159	0.952655184685251	1	2.6239	3.1281	2.986	2.986	TRUE	NA
ALYREF	NA	1	1	4	3	1	1	1	1	4	3	1	1	1.76	1	4	1	-3.284	-1.715	0.416707434832021	1	0	3.1681	1.4997	1.4997	TRUE	NA
AMBRA1	NA	2	3	2	4	3	2	2	3	2	4	3	2	2.61	2	3	2	-1.08	-0.112	0.940717314897753	1	0	1.1871	0.7147	0.7147	TRUE	NA
AMD1	NA	0	0	0	0	1	4	0	0	0	0	1	4	0.81	0	0	2	12.723	3.669	0.218357208288589	1	0	2.0446	3.0354	3.0354	TRUE	NA
AMER2	NA	1	0	0	3	0	1	1	0	0	3	0	1	0.78	0	2	0	-2.083	-1.059	0.688850919885556	1	0	1.7458	2.0226	2.0226	TRUE	NA
AMFR	NA	2	3	1	0	2	1	2	3	1	0	2	1	1.53	2	0	2	3.189	1.673	0.545011350210094	1	0	4.5376	2.4115	2.4115	TRUE	NA
AMH	NA	0	1	0	1	0	1	0	1	0	1	0	1	0.49	0	0	0	1.068	0.095	0.956041029568917	1	0	0.0968	0.0992	0.0992	TRUE	NA
AMMECR1L	NA	0	0	0	2	1	0	0	0	0	2	1	0	0.46	0	1	0	-1.817	-0.862	0.622321639677911	1	0	0.0678	0.0708	0.0708	TRUE	NA
AMOT	NA	1	2	0	0	0	0	1	2	0	0	0	0	0.53	2	0	0	1	0	1	1	0	0.1671	0.1812	0.1812	TRUE	NA
AMOTL1	NA	5	3	3	0	5	4	5	3	3	0	5	4	3.35	4	2	4	3.837	1.94	0.194543000318302	1	0	0.7176	0.5623	0.5623	TRUE	NA
AMOTL2	NA	0	2	3	1	2	1	0	2	3	1	2	1	1.47	1	2	2	-1.273	-0.349	0.896591089679719	1	0	4.8838	2.8789	2.8789	TRUE	NA
AMPD2	NA	2	4	2	3	2	1	2	4	2	3	2	1	2.32	3	2	2	-1.519	-0.603	0.72669534997618	1	0	1.5358	0.8999	0.8999	TRUE	NA
AMZ2	NA	1	2	0	1	0	1	1	2	0	1	0	1	0.84	2	0	0	1.065	0.091	0.972791872394613	1	0	2.3849	1.8632	1.8632	TRUE	NA
AMZ2P1	NA	1	0	0	0	0	1	1	0	0	0	0	1	0.34	0	0	0	2.884	1.528	0.454873197435634	1	0	0.0086	0.0087	0.0087	TRUE	NA
ANAPC1	NA	2	0	3	4	1	1	2	0	3	4	1	1	1.75	1	4	1	-3.455	-1.789	0.442849365008721	1	0	3.2435	1.9705	1.9705	TRUE	NA
ANAPC11	NA	0	0	2	2	0	1	0	0	2	2	0	1	0.78	0	2	0	-4.046	-2.017	0.41182858730109	1	0	1.6899	1.7497	1.7497	TRUE	NA
ANAPC13	NA	2	0	0	1	0	0	2	0	0	1	0	0	0.5	1	0	0	-2.553	-1.352	0.50942068504114	1	0	0.1092	0.1169	0.1169	TRUE	NA
ANAPC15	NA	0	0	1	0	0	1	0	0	1	0	0	1	0.32	0	0	0	1.061	0.085	0.96655821193756	1	0	0.0064	0.0064	0.0064	TRUE	NA
ANAPC16	NA	0	0	2	1	0	0	0	0	2	1	0	0	0.47	0	2	0	-7.54	-2.915	0.0895231019932765	1	0	0.0718	0.0745	0.0745	TRUE	NA
ANAPC2	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
ANAPC4	NA	1	1	2	0	0	0	1	1	2	0	0	0	0.67	1	1	0	-4.239	-2.084	0.358082701611653	1	0	0.7645	0.8539	0.8539	TRUE	NA
ANAPC5	NA	2	0	2	1	1	3	2	0	2	1	1	3	1.46	1	2	2	1.78	0.832	0.755122538015851	1	0	4.9295	2.8384	2.8384	TRUE	NA
ANAPC7	NA	1	1	0	1	2	2	1	1	0	1	2	2	1.15	1	0	2	4.6	2.202	0.432424625554144	1	0	5.1593	2.6306	2.6306	TRUE	NA
ANGEL1	NA	1	0	0	0	1	1	1	0	0	0	1	1	0.5	0	0	1	5.625	2.492	0.176124187101652	1	0	0.1137	0.1166	0.1166	TRUE	NA
ANGEL2	NA	0	0	1	1	2	0	0	0	1	1	2	0	0.64	0	1	1	-1.107	-0.146	0.937845646645693	1	0	0.5551	0.6092	0.6092	TRUE	NA
ANGPTL2	NA	0	2	1	1	2	2	0	2	1	1	2	2	1.32	1	1	2	2.146	1.102	0.686640479073518	1	0	5.3851	2.8334	2.8334	TRUE	NA
ANKFY1	NA	0	2	2	2	0	0	0	2	2	2	0	0	0.97	1	2	0	-11.051	-3.466	0.289707764652909	1	0	3.8159	3.8971	3.8971	TRUE	NA
ANKIB1	NA	1	0	0	1	1	1	1	0	0	1	1	1	0.65	0	0	1	2.127	1.089	0.600297931886446	1	0	0.6264	0.5837	0.5837	TRUE	NA
ANKLE2	NA	1	3	1	3	1	2	1	3	1	3	1	2	1.8	2	2	2	-1.178	-0.236	0.909762077441013	1	0	2.9566	1.4171	1.4171	TRUE	NA
ANKMY2	NA	0	0	1	4	1	1	0	0	1	4	1	1	1.08	0	2	1	-2.041	-1.029	0.724496494535144	1	0	4.748	3.3646	3.3646	TRUE	NA
ANKRA2	NA	1	0	0	0	1	0	1	0	0	0	1	0	0.34	0	0	0	2.653	1.408	0.463489163765883	1	0	0.0092	0.0093	0.0093	TRUE	NA
ANKRD11	NA	6	2	2	3	2	7	6	2	2	3	2	7	3.63	4	2	4	1.866	0.9	0.498956807165951	1	0	0.6187	0.5332	0.5332	TRUE	NA
ANKRD12	NA	0	2	0	0	0	2	0	2	0	0	0	2	0.68	1	0	1	3.903	1.965	0.403202103220808	1	0	0.8277	1.0635	1.0635	TRUE	NA
ANKRD13B	NA	3	1	1	1	1	0	3	1	1	1	1	0	1.17	2	1	0	-2.166	-1.115	0.700956801564792	1	0	5.2369	2.7106	2.7106	TRUE	NA
ANKRD13C	NA	2	1	0	0	0	1	2	1	0	0	0	1	0.69	2	0	0	2.839	1.505	0.542543265992059	1	0	0.8956	0.9796	0.9796	TRUE	NA
ANKRD13D	NA	0	0	1	1	1	0	0	0	1	1	1	0	0.47	0	1	0	-1.877	-0.908	0.602836230036865	1	0	0.078	0.0795	0.0795	TRUE	NA
ANKRD17	NA	2	1	2	5	6	2	2	1	2	4	6	2	2.9	2	3	4	1.117	0.159	0.910987766676261	1	0	0.9594	0.7067	0.7067	TRUE	NA
ANKRD27	NA	1	1	0	0	0	0	1	1	0	0	0	0	0.35	1	0	0	1	0	1	1	0	0.0118	0.0119	0.0119	TRUE	NA
ANKRD28	NA	0	2	0	0	0	0	0	2	0	0	0	0	0.36	1	0	0	1	0	1	1	0	0.0127	0.0128	0.0128	TRUE	NA
ANKRD36	NA	0	0	0	0	1	1	0	0	0	0	1	1	0.33	0	0	1	5.768	2.528	0.15348994881283	1	0	0.0072	0.0072	0.0072	TRUE	NA
ANKRD40	NA	1	2	3	1	0	2	1	2	3	1	0	2	1.48	2	2	1	-2.872	-1.522	0.582916976632588	1	0	4.8523	2.826	2.826	TRUE	NA
ANKRD42	NA	0	0	1	0	0	1	0	0	1	0	0	1	0.32	0	0	0	1.061	0.085	0.96655821193756	1	0	0.0064	0.0064	0.0064	TRUE	NA
ANKRD44	NA	0	1	0	0	1	0	0	1	0	0	1	0	0.34	0	0	0	2.884	1.528	0.455022121886691	1	0	0.0099	0.01	0.01	TRUE	NA
ANKRD50	NA	0	3	1	1	2	2	0	3	1	1	2	2	1.5	2	1	2	2.155	1.108	0.67912227747736	1	0	4.7648	2.6949	2.6949	TRUE	NA
ANKRD52	NA	4	1	4	3	4	7	4	1	4	3	4	7	3.75	2	4	6	1.725	0.787	0.510245185410648	1	0	0.583	0.4535	0.4535	TRUE	NA
ANKRD54	NA	0	1	1	0	0	0	0	1	1	0	0	0	0.34	0	0	0	-2.562	-1.357	0.505685105096702	1	0	0.0089	0.0089	0.0089	TRUE	NA
ANKRD6	NA	0	1	0	1	0	0	0	1	0	1	0	0	0.33	0	0	0	-2.343	-1.228	0.521334797777089	1	0	0.0073	0.0073	0.0073	TRUE	NA
ANKRD9	NA	2	1	0	2	1	0	2	1	0	2	1	0	0.99	2	1	0	-1.974	-0.981	0.750544432548916	1	0	3.9901	3.1165	3.1165	TRUE	NA
ANKS1A	NA	1	2	0	1	0	0	1	2	0	1	0	0	0.68	2	0	0	-2.387	-1.255	0.597371068882914	1	0	0.8312	0.8787	0.8787	TRUE	NA
ANKS6	NA	0	1	0	0	1	0	0	1	0	0	1	0	0.34	0	0	0	2.884	1.528	0.455022121886691	1	0	0.0099	0.01	0.01	TRUE	NA
ANKZF1	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
ANLN	NA	4	3	6	5	4	3	4	3	6	4	4	3	4.07	4	5	4	-1.488	-0.573	0.597317966576912	1	0	0.5046	0.3301	0.3301	TRUE	NA
ANO4	NA	0	0	0	1	1	0	0	0	0	1	1	0	0.31	0	0	0	1.061	0.086	0.966515111192824	1	0	0.0056	0.0056	0.0056	TRUE	NA
ANO6	NA	1	2	3	2	0	2	1	2	3	2	0	2	1.63	2	2	1	-3.554	-1.829	0.474636306867443	1	0	3.947	2.2821	2.2821	TRUE	NA
ANO8	NA	0	0	0	2	1	0	0	0	0	2	1	0	0.46	0	1	0	-1.817	-0.862	0.622321639677911	1	0	0.0678	0.0708	0.0708	TRUE	NA
ANP32A	NA	3	1	4	3	3	1	3	1	4	3	3	1	2.44	2	4	2	-1.823	-0.866	0.589934710224068	1	0	1.3734	0.8094	0.8094	TRUE	NA
ANP32B	NA	2	1	5	6	3	5	2	1	5	5	3	5	3.52	2	5	4	-1.301	-0.38	0.746216195104074	1	0	0.6555	0.4445	0.4445	TRUE	NA
ANP32E	NA	2	1	5	3	3	2	2	1	5	3	3	2	2.59	2	4	2	-1.498	-0.583	0.692790037831688	1	0	1.2148	0.708	0.708	TRUE	NA
ANTXR1	NA	3	7	3	4	1	4	3	7	3	4	1	4	3.65	5	4	2	-1.463	-0.549	0.669855398080074	1	0	0.6102	0.4228	0.4228	TRUE	NA
ANTXR2	NA	0	1	0	0	0	1	0	1	0	0	0	1	0.34	0	0	0	2.651	1.406	0.463766873498318	1	0	0.0093	0.0093	0.0093	TRUE	NA
ANXA1	NA	3	3	5	7	2	2	3	3	5	6	2	2	3.55	3	6	2	-2.803	-1.487	0.234330512898788	1	0	0.6448	0.4169	0.4169	TRUE	NA
ANXA11	NA	0	2	1	3	2	0	0	2	1	3	2	0	1.29	1	2	1	-1.278	-0.354	0.911885269523157	1	0	5.4065	4.228	4.228	TRUE	NA
ANXA2	NA	15	19	4	13	3	12	16	20	4	12	3	12	11	18	8	8	-1.076	-0.105	0.889735721662722	1	0	0.1485	0.1342	0.1342	TRUE	NA
ANXA5	NA	5	6	3	4	6	3	5	6	3	4	6	3	4.49	6	4	4	1.353	0.437	0.687882208851854	1	0	0.4336	0.3131	0.3131	TRUE	NA
ANXA6	NA	4	7	2	5	2	4	4	7	2	4	2	4	3.98	6	3	3	-1.074	-0.103	0.931307016972459	1	0	0.524	0.3498	0.3498	TRUE	NA
ANXA7	NA	1	1	1	0	1	1	1	1	1	0	1	1	0.84	1	0	1	2.227	1.155	0.639897131624001	1	0	2.3476	1.5177	1.5177	TRUE	NA
AOPEP	NA	1	1	0	0	0	0	1	1	0	0	0	0	0.35	1	0	0	1	0	1	1	0	0.0118	0.0119	0.0119	TRUE	NA
AP1B1	NA	1	4	3	2	0	0	1	4	3	2	0	0	1.66	2	2	0	-13.413	-3.746	0.194394289346377	1	0	3.7364	2.8088	2.8088	TRUE	NA
AP1G1	NA	1	1	3	3	3	1	1	1	3	3	3	1	1.93	1	3	2	-1.512	-0.596	0.750728457689618	1	0	2.4066	1.2589	1.2589	TRUE	NA
AP1M1	NA	2	1	2	0	1	1	2	1	2	0	1	1	1.17	2	1	1	1.543	0.625	0.826197059743505	1	0	5.2264	2.7296	2.7296	TRUE	NA
AP1S1	NA	0	1	1	2	0	0	0	1	1	2	0	0	0.63	0	2	0	-7.133	-2.835	0.158356134509112	1	0	0.5399	0.567	0.567	TRUE	NA
AP1S2	NA	1	0	0	0	0	1	1	0	0	0	0	1	0.34	0	0	0	2.884	1.528	0.454873197435634	1	0	0.0086	0.0087	0.0087	TRUE	NA
AP2A1	NA	2	1	0	0	0	1	2	1	0	0	0	1	0.69	2	0	0	2.839	1.505	0.542543265992059	1	0	0.8956	0.9796	0.9796	TRUE	NA
AP2A2	NA	1	2	0	0	2	1	1	2	0	0	2	1	1.02	2	0	2	8.655	3.114	0.305825862078587	1	0	4.2913	3.1086	3.1086	TRUE	NA
AP2B1	NA	2	4	2	2	2	7	2	4	2	2	2	7	3.14	3	2	4	2.117	1.082	0.435416344216984	1	0	0.8193	0.5466	0.5466	TRUE	NA
AP2M1	NA	7	8	3	9	6	6	7	9	3	8	6	6	6.42	8	6	6	1.127	0.172	0.84783816698865	1	0	0.2784	0.2149	0.2149	TRUE	NA
AP2S1	NA	0	2	3	1	1	1	0	2	3	1	1	1	1.31	1	2	1	-2.065	-1.046	0.709849870301036	1	0	5.3944	3.0688	3.0688	TRUE	NA
AP3B1	NA	0	3	3	3	1	4	0	3	3	3	1	4	2.27	2	3	2	-1.552	-0.634	0.72915615279817	1	0	1.6108	1.1815	1.1815	TRUE	NA
AP3D1	NA	1	1	1	5	2	6	1	1	1	4	2	6	2.55	1	2	4	1.517	0.601	0.697917241240292	1	0	1.2467	0.7874	0.7874	TRUE	NA
AP3M1	NA	1	1	5	0	1	2	1	1	5	0	1	2	1.63	1	2	2	-1.043	-0.061	0.981300480224042	1	0	3.9048	2.6254	2.6254	TRUE	NA
AP3S1	NA	2	1	1	1	0	1	2	1	1	1	0	1	1	2	1	0	-1.948	-0.962	0.729615404923917	1	0	4.0529	2.272	2.272	TRUE	NA
AP4E1	NA	0	0	1	1	0	0	0	0	1	1	0	0	0.31	0	1	0	-5.124	-2.357	0.182919441263206	1	0	0.0049	0.005	0.005	TRUE	NA
AP4M1	NA	1	0	0	1	0	0	1	0	0	1	0	0	0.32	0	0	0	-2.562	-1.357	0.505503727047695	1	0	0.0068	0.0068	0.0068	TRUE	NA
AP5B1	NA	1	0	0	1	1	0	1	0	0	1	1	0	0.49	0	0	0	1.044	0.063	0.974378779046757	1	0	0.0963	0.0983	0.0983	TRUE	NA
AP5M1	NA	0	1	0	0	1	0	0	1	0	0	1	0	0.34	0	0	0	2.884	1.528	0.455022121886691	1	0	0.0099	0.01	0.01	TRUE	NA
AP5S1	NA	0	1	1	0	0	1	0	1	1	0	0	1	0.5	0	0	0	1.047	0.066	0.972803998004094	1	0	0.1106	0.1134	0.1134	TRUE	NA
APAF1	NA	1	1	1	2	0	0	1	1	1	2	0	0	0.81	1	2	0	-7.442	-2.896	0.247022720636033	1	0	2.0323	1.6592	1.6592	TRUE	NA
APBB1	NA	0	3	0	3	0	0	0	3	0	3	0	0	0.98	2	2	0	-4.1	-2.036	0.601096611452102	1	0	3.9094	5.6977	5.6977	TRUE	NA
APBB2	NA	1	0	0	1	0	0	1	0	0	1	0	0	0.32	0	0	0	-2.562	-1.357	0.505503727047695	1	0	0.0068	0.0068	0.0068	TRUE	NA
APC	NA	0	6	0	2	1	1	0	6	0	2	1	1	1.69	3	1	1	2.131	1.091	0.698106068525933	1	0	3.5447	2.7532	2.7532	TRUE	NA
APCDD1	NA	2	3	7	13	3	4	2	3	7	12	3	4	5.07	2	10	4	-2.629	-1.394	0.152319938868189	1	0	0.3675	0.2578	0.2578	TRUE	NA
APEH	NA	0	1	0	2	1	1	0	1	0	2	1	1	0.8	0	1	1	1.59	0.669	0.779257501865528	1	0	1.9567	1.6313	1.6313	TRUE	NA
APEX1	NA	2	4	0	0	1	0	2	4	0	0	1	0	1.23	3	0	0	2.765	1.467	0.702286486526562	1	0	5.3716	5.1391	5.1391	TRUE	NA
APH1A	NA	1	3	2	0	2	4	1	3	2	0	2	4	2	2	1	3	3.067	1.617	0.454595839262578	1	0	2.1751	1.5927	1.5927	TRUE	NA
APH1B	NA	0	1	0	0	0	2	0	1	0	0	0	2	0.5	0	0	1	4.38	2.131	0.25325249874676	1	0	0.1143	0.12	0.12	TRUE	NA
API5	NA	1	3	5	5	2	3	1	3	5	4	2	3	3.06	2	4	2	-1.95	-0.963	0.473624205286282	1	0	0.8605	0.563	0.563	TRUE	NA
APLF	NA	0	0	0	1	1	0	0	0	0	1	1	0	0.31	0	0	0	1.061	0.086	0.966515111192824	1	0	0.0056	0.0056	0.0056	TRUE	NA
APLP2	NA	6	6	3	4	2	4	6	6	3	4	2	4	4.16	6	4	3	-1.114	-0.155	0.893676198936692	1	0	0.4869	0.3317	0.3317	TRUE	NA
